"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Alox5ap",359.128522825766,0.144960460718353,0.119254410920491,1.21555638570887,0.224153957013867,0.501241751360451
"Yy1",127.393142060442,0.210686682296848,0.173358558227243,1.21532322633114,0.224242836728245,0.501241751360451
"Sar1b",70.7225898095933,-0.272374083172548,0.224196182576364,-1.2148917079789,0.224407396788839,0.501345720232614
"Dnajc2",81.4699861473019,0.277325200534853,0.228336633242818,1.21454536924848,0.224539535917367,0.501377186667223
"Nrip1",139.243677119951,-0.209558849232389,0.172651379137301,-1.21376875342384,0.224836041417477,0.501775442932226
"Psmd11",77.8883833654463,-0.281510441664066,0.231998586135767,-1.21341447098011,0.224971396397341,0.501813823791758
"Ppp1r15b",41.3065887625659,0.385058705941711,0.317463847590558,1.21292143613887,0.22515985912457,0.501970562573254
"Itpripl2",72.023749416763,0.283072897390142,0.233727493334632,1.2111236609416,0.225848014438409,0.503240565225563
"Creb1",55.4867989164401,-0.296142756687693,0.244636314739468,-1.21054291143601,0.226070635166085,0.503264799723992
"Tmem259",43.1167264845805,0.343851566324751,0.284062852469676,1.21047705933833,0.226095888361991,0.503264799723992
"Pdlim5",41.8255411845968,0.350644282749112,0.289979933206241,1.20920188811729,0.22658529251763,0.504089961928954
"Selenoh",52.7268609052433,-0.317418554468485,0.263333543803202,-1.20538595229517,0.228054341962406,0.505947196741486
"Mfsd1",112.491171554979,-0.224021300663511,0.185930063676734,-1.20486862766316,0.228254021416691,0.505947196741486
"1810026B05Rik",63.4022332655915,0.287741930539947,0.238564080738556,1.2061410487662,0.227763109622996,0.505947196741486
"Arrb2",211.288546580606,-0.165616568492804,0.137403042632527,-1.20533406917147,0.228074362444165,0.505947196741486
"Ssr1",93.9757598535214,-0.262122868818677,0.217270756257709,-1.20643418991817,0.227650119774424,0.505947196741486
"Tnrc6b",86.1249783125625,-0.260285872446864,0.216015977254354,-1.20493805946763,0.228227214561275,0.505947196741486
"Arhgef6",95.0412644188307,0.247910450100502,0.205571203003487,1.20595903744503,0.227833285118566,0.505947196741486
"Agps",63.7165713184772,0.276001036777707,0.229695877394591,1.20159334119685,0.229521122630094,0.508308430106571
"Scpep1",94.6770757950264,-0.233637196058787,0.194455154289967,-1.20149654511288,0.22955864585458,0.508308430106571
"Cox20",70.1180752165327,-0.286652344017693,0.23884857187646,-1.20014259145732,0.230083966636098,0.508940940783076
"Rgl2",39.5605843233229,0.34610964034852,0.288384719766857,1.20016636328142,0.230074736033984,0.508940940783076
"Rgs1",1094.1366076225,-0.112272387207456,0.0936508570527514,-1.19883993313821,0.230590191694895,0.509000282810925
"Rnf6",58.5441136119494,-0.291514980023156,0.243111626891616,-1.19909929340039,0.230489338832098,0.509000282810925
"Etfa",59.7704012438709,-0.301132625880087,0.251098869096729,-1.19925918807736,0.230427179028174,0.509000282810925
"Gtf2f1",54.5826578621065,0.312764275046122,0.260742486660868,1.19951404564502,0.230328126593698,0.509000282810925
"Tex264",40.8757096160122,-0.345361081228216,0.288167122132683,-1.19847496366778,0.230732164072944,0.509049091333918
"Edem1",75.397506477693,0.256677718946834,0.214377719808122,1.19731527687006,0.231183692150329,0.509251628922432
"Tpgs1",39.464061405954,0.36702636925412,0.306449533587667,1.19767312078197,0.231044297466344,0.509251628922432
"Erbin",114.313936432686,-0.214159073180953,0.178848229873843,-1.19743468152868,0.231137172563581,0.509251628922432
"Golga3",36.4517885666226,0.368176630183092,0.308147055365715,1.19480820527761,0.232161973757672,0.511022467847812
"Ddx1",42.2551303341428,-0.354284124910119,0.296561749944504,-1.19463863757351,0.23222824651431,0.511022467847812
"Sema4d",107.789076227054,0.230822736634304,0.193481018697564,1.19299938664841,0.232869613261373,0.512168434759737
"Tnfaip8l2",142.034957716953,-0.202457816322476,0.169924032901871,-1.19146075375573,0.233472754857069,0.512763191448136
"Cap1",190.086172158332,-0.176623581445526,0.148212374286058,-1.19169254454175,0.23338182245707,0.512763191448136
"Wapl",133.735504113611,-0.230710906476899,0.193699246562983,-1.19107797562796,0.233622975147667,0.512763191448136
"Ppp6r3",39.5272307223914,0.341380563323752,0.28654404997386,1.19137201890911,0.23350757252009,0.512763191448136
"S1pr1",74.2485714369411,-0.257505228552863,0.216481503846155,-1.1895022160224,0.234242099508544,0.513591221792868
"Ptk2b",61.209168861185,0.282102077975994,0.237143290397107,1.18958490245961,0.234209582694963,0.513591221792868
"Psmd6",67.3970920643159,-0.26912104956889,0.226438371223297,-1.18849578415092,0.234638139782484,0.514194107149748
"Ube2j1",50.3277986454436,0.329872424582474,0.277819556822445,1.18736214381515,0.235084805432145,0.514641839520783
"Cycs",93.4668283347846,0.231921279886909,0.195285186833753,1.18760303148003,0.234989842948523,0.514641839520783
"Psmd14",75.5769068603564,-0.256300295258013,0.216372781437638,-1.18453112981719,0.236202881063289,0.516823099369289
"Tnpo1",52.4887956041662,-0.316800302357536,0.267610850012899,-1.18380963381068,0.236488427810206,0.51718143816166
"Sash1",163.607334997557,-0.193187472676201,0.163239715425063,-1.183458769045,0.236627377865524,0.517218977763705
"Hfe",127.933632505012,-0.202008506754115,0.170939439645403,-1.18175482014661,0.237302999358766,0.518428929154671
"Sdhaf4",44.7115178481675,-0.334589990831418,0.283653262236725,-1.17957392131871,0.238169720184359,0.519511200770887
"Hmgn2",78.5920895666689,0.250398752144394,0.212386368456656,1.17897751142864,0.238407130803273,0.519511200770887
"Hist1h1e",42.6317659062941,0.375962935964372,0.318738233506385,1.17953510574639,0.238185166271884,0.519511200770887
"Ngdn",37.456560950657,0.357195410049953,0.302972364094433,1.1789702704984,0.238410014198836,0.519511200770887
"Sucla2",35.9460141172446,-0.379994761454229,0.322042584195257,-1.17995190730377,0.238019343180331,0.519511200770887
"Ppil2",47.4530504459585,-0.314117099892751,0.266523765148108,-1.17857069788203,0.238569165326551,0.519591407765058
"Syf2",124.635791549147,-0.204847205590021,0.173923550273361,-1.17780027643213,0.238876238429173,0.519727143754455
"Numa1",65.3244142212784,-0.29079031350107,0.246853104443833,-1.17798929106535,0.238800875535792,0.519727143754455
"Knop1",41.2057518650999,-0.38363119398148,0.325866947322879,-1.17726328838551,0.239090434954747,0.519926818869847
"Rnps1",60.2660892559619,-0.277557313143452,0.235990136403169,-1.17613946656342,0.23953914912732,0.520636011434865
"Hipk1",62.0822798128782,-0.280378287154289,0.238570018792155,-1.17524527421259,0.239896601916349,0.52094230530419
"Pttg1",63.6476892198962,0.294874692795821,0.25092017959699,1.1751732892485,0.239925394201788,0.52094230530419
"Cks2",39.2944801598671,-0.383330440452896,0.326275763804543,-1.1748664258205,0.240048159649384,0.520942531441458
"Snapin",44.759911192082,-0.330823769034133,0.282002202981904,-1.17312476830318,0.240745775364078,0.521841730897434
"Cpne3",66.4564935382497,-0.265112140094611,0.225922668278593,-1.17346409775797,0.240609746076235,0.521841730897434
"Gripap1",56.9935907658304,-0.295137536543071,0.251628046173119,-1.17291192707516,0.240831126102889,0.521841730897434
"Rabgap1",36.1698498777472,0.355971594195493,0.303736330369996,1.17197568615472,0.241206817952397,0.5223892686608
"Uimc1",36.0582238854102,0.362934653163037,0.309841070606023,1.17135747192316,0.241455119125605,0.52266049486567
"Vcam1",163.502138047684,-0.36929354187284,0.315546620443543,-1.17032957397468,0.241868364918144,0.523288306575322
"Rbm26",82.8966948410939,-0.252132083638239,0.215813585467221,-1.16828643151631,0.242691246604182,0.524801285299368
"Srgap2",166.73139971897,0.182344198015819,0.156191933749856,1.16743671480402,0.24303405145786,0.525275122921899
"Ly86",965.551726524151,-0.11272084245253,0.0966802994942841,-1.16591325267041,0.243649520204219,0.526337493543906
"Fam32a",69.8957682947426,-0.261846154961474,0.224726244337382,-1.16517835170316,0.24394680657886,0.526711788276775
"Prpf8",64.4258278258456,-0.266117072117311,0.228633368089893,-1.16394677793786,0.244445580934656,0.527252606515737
"Gpr65",373.541394648658,-0.144875384211582,0.124444909681742,-1.16417284228088,0.244353973659671,0.527252606515737
"Ddx41",40.4918779583304,0.341602565508887,0.293733720254416,1.16296680276615,0.244842971681793,0.527841675498769
"Prpf38b",141.952355025488,0.191685081008902,0.165152056158288,1.16065815629436,0.245780944804796,0.529326405976656
"Akna",46.5051970983817,0.311061161538895,0.267946681036965,1.16090693989966,0.245679746293131,0.529326405976656
"Polr2c",50.6789584720008,-0.302410638958399,0.260701308956075,-1.15998895505872,0.246053302999554,0.529644388159709
"Ctdsp2",61.1562457497469,-0.276925765217908,0.239330709727436,-1.15708412653473,0.247237991261824,0.531850034489107
"Litaf",168.886673352783,-0.192686627039421,0.166559620641678,-1.15686278761376,0.247328424326816,0.531850034489107
"Siglece",69.8363572319881,0.266644023716001,0.230638981754593,1.1561099588955,0.24763618302415,0.532242342764962
"Slc39a1",44.6818440910232,-0.314143769500644,0.272830073922403,-1.15142647210509,0.249556828424749,0.533669612447084
"Dmac1",105.833447923056,-0.220137156411103,0.190923296814221,-1.15301359281109,0.248904805346751,0.533669612447084
"Plin2",110.082952458124,0.244190328029757,0.211993170241294,1.15187827868141,0.249371095228902,0.533669612447084
"Cul1",108.803120392109,-0.216362910377931,0.187813390965829,-1.15201003115532,0.24931695129495,0.533669612447084
"Tnfaip3",340.183396051405,-0.170000100380562,0.147465127134182,-1.15281560925164,0.248986076131714,0.533669612447084
"Spop",112.617528138782,-0.213589233053481,0.185446640293656,-1.15175574340555,0.24942145871291,0.533669612447084
"Dazap2",247.525750524241,-0.154730871536756,0.134066648378477,-1.154133958059,0.248445253181118,0.533669612447084
"Opa1",36.5253823506883,0.354767378667343,0.307740877461289,1.15281200727703,0.248987554887437,0.533669612447084
"Rab11b",91.5465854827559,-0.23875399613561,0.207032873381072,-1.1532178066048,0.248820996531745,0.533669612447084
"Oard1",39.6078853010468,-0.363516842175193,0.315695596180898,-1.15147897713116,0.24953523916713,0.533669612447084
"Pde4b",108.241667799139,-0.460395500903009,0.400459244763059,-1.14966880381401,0.250280307866356,0.534146842794082
"Copb1",87.6430710409032,-0.230866415183253,0.200740126420164,-1.15007606750248,0.250112542529371,0.534146842794082
"Slc15a2",38.7825431893821,-0.831553665262856,0.723302675614549,-1.14966208932703,0.250283074443189,0.534146842794082
"H2-T23",257.563656733327,0.164871596776008,0.143305150189989,1.15049317179059,0.249940804955474,0.534146842794082
"Hnrnpdl",122.819142160963,-0.205613397739902,0.178938659641954,-1.14907196774203,0.250526306258438,0.534397399638165
"Spint1",42.9792600202023,0.319764227453339,0.278514001571626,1.14810826618749,0.250923872150785,0.534969537878931
"Pik3cb",43.2281022583239,0.348643004012347,0.303745912760968,1.14781134285323,0.25104645373033,0.534969537878931
"Dnajc1",71.9359576676802,0.257649387186507,0.224558673983212,1.14735887336852,0.251233331204476,0.535099276642633
"Colgalt1",124.99856867239,-0.205652394678209,0.179327034800338,-1.14680084298043,0.251463940742969,0.535321983125508
"Usp47",45.7591875267161,0.338886815372071,0.295749680095418,1.14585691272003,0.251854361881008,0.535616161696866
"Tnrc6c",109.11840528374,-0.229103064421574,0.199924080760049,-1.14595032049464,0.251815708444683,0.535616161696866
"Kdm1a",58.5182542582226,-0.312157607263725,0.272582141297548,-1.14518730309253,0.25213157680394,0.535932680481988
"Chd9",135.236676083921,-0.195048590365933,0.170364785467651,-1.14488795222865,0.252255575296325,0.535932680481988
"Ubxn6",52.9798419845093,-0.300263415151835,0.262409598396249,-1.14425469566256,0.252518025811971,0.53622202781172
"Mxd1",40.1423670433362,0.388507958674623,0.339823126535871,1.14326521162653,0.25292849418285,0.536583170317606
"Impdh2",52.4528064908614,0.316417424316869,0.276994724869241,1.14232292498075,0.253319815513728,0.536583170317606
"Rap1b",435.964084641967,-0.132197985419861,0.115702799854095,-1.14256513746052,0.2532191870837,0.536583170317606
"Wsb1",154.729672136948,-0.191505369984333,0.167609361435112,-1.14256965329751,0.253217311220231,0.536583170317606
"Rnaseh2c",80.4220413302086,-0.245484867589792,0.21473294335178,-1.14321009044073,0.252951373804352,0.536583170317606
"Ncf4",120.823690809233,0.20496395230764,0.179570360605946,1.14141304620655,0.253698078159736,0.536848897829796
"Idh3g",79.6916473676746,-0.249898810483992,0.218929239394034,-1.14145927321393,0.253678850793352,0.536848897829796
"Lsm10",39.3659292592029,0.335567817000494,0.294084126943553,1.14106062264593,0.253844696317678,0.536891646046403
"Rps6ka1",102.612942448585,0.235061055424766,0.206105571248417,1.14048860494629,0.254082797382593,0.537127745387692
"2900097C17Rik",85.9999158746781,-0.246582537414065,0.216290735926822,-1.14005131268078,0.254264924088585,0.53713091962648
"Mvb12a",81.2126202636173,0.259158833534693,0.227356695457303,1.13987772831332,0.254337244965588,0.53713091962648
"Abi3",91.6191640169457,0.23373494479438,0.205440653045891,1.13772489197729,0.255235375995281,0.53849212213212
"Dlst",51.0001383157383,0.297613942718398,0.26157989762661,1.13775540635475,0.255222630469528,0.53849212213212
"Rnf13",125.166430217837,-0.21072137836214,0.185439987995199,-1.13633192409178,0.255817674837188,0.539184945426073
"Sdhd",79.9028998785336,-0.244569842411607,0.215190471609055,-1.13652728479505,0.255735953091204,0.539184945426073
"Tpm3",529.560608549105,-0.115287388707705,0.101515244125669,-1.13566577808735,0.256096468188274,0.539504811704166
"Tax1bp3",57.3905127213129,-0.280012224344012,0.246903838117721,-1.13409425498888,0.256755013220887,0.540623966856276
"Cd38",86.9976218285993,0.237229218062856,0.209508078242324,1.13231537443854,0.257501868664069,0.541659453301784
"Scarb2",135.000483724595,-0.1943822392302,0.171664862428524,-1.13233562466014,0.257493358222192,0.541659453301784
"Iscu",150.804874565323,-0.186056054256403,0.164375216100869,-1.1318984617622,0.257677125477413,0.541759778169591
"Dnmt1",54.7831982668974,0.302430528674161,0.267304321237761,1.13140905195152,0.257882963329816,0.541924267818768
"Kif1b",74.3513334546868,-0.246157878421732,0.217757848125008,-1.13042023762294,0.258299190531598,0.541980380967251
"Sec11a",104.082423380595,-0.220481755163541,0.195121222678959,-1.12997321427361,0.258487511381933,0.541980380967251
"Med1",37.7323834054433,0.331552635845259,0.293453483446964,1.1298302952508,0.258547740014045,0.541980380967251
"Akt1",90.2126053977306,-0.233795254547931,0.206714030973219,-1.13100815385977,0.258051659528672,0.541980380967251
"Txndc15",51.8936936194629,-0.294647967506796,0.260673392551938,-1.13033388111558,0.258335563164967,0.541980380967251
"Fam168a",36.530101976476,-0.33884709339678,0.300159951745398,-1.12888841907929,0.258944906753806,0.542545149967151
"Hmg20b",64.9461051032462,-0.273874347889241,0.242677109233695,-1.1285545173752,0.259085806585269,0.542572692587593
"Hist1h2bc",118.97398086533,-0.413713448965704,0.367011367464723,-1.12724968663394,0.259636928310654,0.543458863743395
"Cyb5r4",51.3042881029925,0.289446022232675,0.257328871726372,1.12480974362043,0.260669664668907,0.544665233252437
"Arid3a",43.2229389924344,-0.349824358686941,0.311128181583355,-1.12437374495187,0.26085450540039,0.544665233252437
"Dock2",136.325271947501,0.1900357929221,0.168940708082398,1.12486679545236,0.260645484368526,0.544665233252437
"Ap2b1",55.8546083326608,0.282058275722565,0.250730621172082,1.12494546698778,0.260612143525896,0.544665233252437
"Il13ra1",49.2766530284481,0.298667116104598,0.265595639179078,1.12451814731499,0.260793276280217,0.544665233252437
"Zc3h13",91.6082637612968,-0.231800642994549,0.206508473903523,-1.12247521185422,0.261660441308181,0.546079554907049
"Anxa1",42.8861758214063,-0.347974690973912,0.31086894907884,-1.11936136434669,0.262986006527257,0.548576409489814
"Psmb5",144.079731272392,-0.183822942360161,0.164288560693362,-1.11890287177851,0.263181577702968,0.548714855426856
"Ube2e3",89.212009951476,-0.232830407140632,0.208548945735985,-1.11643051619828,0.264237897168576,0.549744524110415
"Hnrnpl",110.128816277893,-0.208268194799882,0.186433038922008,-1.11712063486242,0.263942748742506,0.549744524110415
"Mak16",40.2603919866854,0.322950858415201,0.289322231891071,1.11623243158442,0.264322655576517,0.549744524110415
"Rnf150",55.3917359057997,-0.27622047896575,0.247338102304635,-1.116772856232,0.264091457506668,0.549744524110415
"Ppp2ca",145.758302010937,-0.185146336449112,0.165836926666099,-1.11643612898043,0.264235495788773,0.549744524110415
"Nsf",37.2561448329525,0.34302955077753,0.307403074496507,1.11589499011802,0.264467086536464,0.549775681116184
"Fam214a",36.1720709695424,0.343263563849893,0.308132979347789,1.11401111486496,0.265274418361944,0.55118417552993
"Vwa5a",80.657683077206,0.241215907080053,0.216892179522957,1.11214663253694,0.266075109369166,0.552577500973519
"Pex7",40.823101860476,-0.321464161777706,0.289208150910872,-1.11153216382471,0.266339353453871,0.55277683536502
"Sdf2",66.4625624005624,-0.262351093962913,0.236071984504098,-1.11131820454688,0.266431406167223,0.55277683536502
"Tmed5",172.90152200902,-0.17447550035977,0.157105360304862,-1.11056363717445,0.266756222001015,0.553180505292145
"Dynlt3",64.1675395495154,-0.268801221536162,0.242106692740736,-1.11025935918265,0.266887280467261,0.553182176742048
"Snf8",74.6841604396782,0.259127111710305,0.233778652214011,1.10842931660453,0.26767644967934,0.554547259408857
"Luc7l",40.3035211159362,0.318492095688546,0.287421544162872,1.10810098323064,0.267818206392858,0.554570415675508
"Ppp6r1",45.2963411712182,0.301545912080919,0.272557679051018,1.10635632476337,0.268572321580134,0.55586094042438
"Arhgap9",49.816088452513,0.286166678099297,0.258877556976078,1.10541323644266,0.268980570880933,0.556434722129236
"Ppp2r1a",55.4435085909745,-0.295784149683698,0.267725489727028,-1.10480384211932,0.269244595343563,0.556709735357406
"Cfh",210.394920420616,-0.175583108479852,0.159092690343732,-1.10365289631152,0.269743735953091,0.557374881571574
"Casp8ap2",41.1680430852701,0.339438522362259,0.307613733852428,1.10345698194704,0.26982876301181,0.557374881571574
"Tmem128",70.1338801668005,-0.251425391833131,0.228008591944554,-1.10270139247328,0.270156861886585,0.557781328357962
"Hlx",65.672012147259,0.279908806428646,0.253999214257325,1.10200658394586,0.270458809277978,0.55813341253818
"A630001G21Rik",40.9754255689748,0.325329419554422,0.295391619235386,1.10134952506957,0.270744564338353,0.558180662497566
"Txn2",91.4887414584196,-0.229428150363016,0.208282600105035,-1.10152336415676,0.270668941554463,0.558180662497566
"Ldlrap1",44.3649382986778,0.311743846825757,0.283268610048854,1.10052379884941,0.271103966199399,0.558650433987796
"9930021J03Rik",41.7029487671469,-0.314042322589812,0.285458310599393,-1.10013375308779,0.271273849377093,0.558729407519164
"Desi2",42.9956849621784,-0.321111246317489,0.29213314482782,-1.09919484318271,0.271683087583239,0.559301053303934
"Hk2",82.7181180938303,-0.227958978481427,0.207783543232998,-1.09709833095784,0.272598409769476,0.560370496752645
"Trim12a",63.7845569255609,0.265174989347832,0.241612478317047,1.0975219127543,0.272413307119394,0.560370496752645
"Mrps24",120.496189410491,-0.195156755386166,0.177872809640872,-1.09717025204802,0.272566974629679,0.560370496752645
"Irs2",64.4792442955582,-0.254669881933424,0.232608712931139,-1.09484240174966,0.273585686524958,0.562127920015238
"Lbr",37.3505260289124,0.338669565083273,0.309630673544548,1.09378557752789,0.274049030996028,0.562807656982656
"Sarnp",103.814574129887,-0.218142772111482,0.19950987899374,-1.09339333576723,0.274221138290059,0.562888919438318
"Ddx42",72.7094213207859,-0.237641607599693,0.217913877779233,-1.09052993788879,0.275479773030206,0.56519932176777
"B4galt1",68.797373784588,0.247294347438891,0.22692467386377,1.08976403151008,0.275817101913443,0.565345189105403
"Eml4",90.422656026073,0.220175646339953,0.201986922570517,1.09004901672823,0.275691552696932,0.565345189105403
"Mrpl35",37.6574047656706,0.326004034874971,0.299346855737299,1.08905114126559,0.276131333949217,0.565716244709275
"Snrpa1",47.2747791871906,0.289810094803554,0.266220971938453,1.08860730502687,0.276327094018484,0.565844343440936
"Hcar2",58.330267118096,0.270541680737795,0.248781635553941,1.0874664447615,0.276830720261837,0.565907503446184
"Gusb",213.626311071592,-0.152600595432397,0.14037758488728,-1.08707238092842,0.27700482275545,0.565907503446184
"Mtpn",147.315711461595,-0.179158265112985,0.16483086163019,-1.08692185032036,0.277071348813556,0.565907503446184
"Azi2",65.7187251947631,-0.263478476303752,0.242130386146837,-1.08816774505934,0.276521061223644,0.565907503446184
"B4galnt1",51.4384790090875,0.293211759343449,0.269566975403291,1.087713949028,0.276721407816807,0.565907503446184
"Pim3",51.3366459122477,-0.300809563620742,0.276803220997448,-1.08672710720919,0.277157430461046,0.565907503446184
"Clcn4",55.067075170648,-0.278145990371485,0.256144912486143,-1.08589308946955,0.277526294644727,0.566116317654254
"Gfer",50.697862470422,0.28091649996237,0.258687527047176,1.08592982108156,0.27751004218037,0.566116317654254
"Pdgfb",142.635128836601,0.17522371716954,0.161551964922774,1.08462758254473,0.278086633507453,0.566987005523838
"Pgp",46.5399578779739,-0.289618038615927,0.267126319753451,-1.08419881231933,0.278276658162591,0.567102191562631
"Atp11b",40.898969961293,-0.339466184535702,0.313263286772458,-1.08364496852859,0.278522244360719,0.5673304421103
"Otub1",60.3233057839204,0.261666394637336,0.241678764362147,1.08270329554167,0.278940140788027,0.567909289514261
"Cxcl10",335.366623450202,-0.143775042634146,0.132929205685702,-1.08159107618598,0.279434271513134,0.568642717353272
"Ube2w",39.9409307448495,-0.3095373471837,0.286720182175929,-1.07957990551837,0.280329293627984,0.569691893435969
"Krcc1",132.353105884828,-0.186013477328548,0.172244803039498,-1.07993666018412,0.280170386805504,0.569691893435969
"Atg3",93.1324213297399,-0.218752439107882,0.202637048709882,-1.07952835130891,0.280352262133547,0.569691893435969
"Mtss1",119.341138331462,0.197472196182331,0.18299385421114,1.07911927989935,0.280534557531201,0.569789701499287
"Tmed3",124.33448674663,-0.192906025849844,0.178812355991335,-1.07881821018673,0.280668775312316,0.569789812978684
"Pnpla7",61.7026048692668,0.261385321572035,0.242429066201376,1.0781929975134,0.280947636284608,0.570083426326198
"Ash1l",117.952195856371,-0.205070718949509,0.19132945892062,-1.07181988652667,0.283800939131373,0.575065884127068
"Trim25",87.5345942963273,0.244941152148254,0.228416812774951,1.07234292070078,0.28356603530393,0.575065884127068
"Arf3",83.4104099740184,-0.223555558206175,0.208579298082004,-1.07180127779643,0.283809299065301,0.575065884127068
"Rnf187",89.4488651319187,-0.213598541032784,0.19976979020764,-1.0692234336872,0.284969001869387,0.577140367639144
"Oip5os1",91.6342929630368,-0.226355573471323,0.212054496925406,-1.0674405718967,0.285772935833558,0.578492687552489
"Trps1",121.087635788223,-0.2061468028425,0.193405301208507,-1.06587979519887,0.286477983595054,0.579643638079179
"Tiparp",136.245118213477,-0.185256540279262,0.173953569120494,-1.06497694307691,0.286886363803541,0.579917366527195
"Kmt2b",35.8510518694485,0.322350545426036,0.302639228715789,1.06513140016213,0.286816471555287,0.579917366527195
"Dnajc8",133.86303480021,-0.179553975498608,0.168672833848157,-1.06451033875583,0.287097573351396,0.580068217898848
"Pgd",107.597709862486,-0.201143502998313,0.189099786820889,-1.06368973958089,0.287469274058244,0.580543037054381
"Dicer1",41.7349788778338,-0.305661528278685,0.287782093065239,-1.06212837992457,0.28817740790229,0.581420166917351
"Asap1",76.3344045291929,-0.230383792926083,0.216904976574168,-1.06214157261305,0.288171419611268,0.581420166917351
"Sowahc",137.133351882062,-0.197692796649105,0.186234744464893,-1.06152478269903,0.288451476363954,0.581696780682675
"Ldlr",49.5902803773821,0.308415489097879,0.290881227599761,1.06027979750637,0.289017327332043,0.582561266814992
"Fabp5",302.687799240929,-0.30106733766493,0.284083559638939,-1.05978444527933,0.289242674837342,0.582738918422293
"Pde3b",71.9934099257883,0.246860583947521,0.234248011282301,1.05384281640718,0.291954887034368,0.58711071069114
"Tmem192",42.2220276872894,0.296591027074245,0.281459882386335,1.05375950760592,0.291993036601218,0.58711071069114
"Mapkapk3",56.2710535873366,0.260241148368858,0.247021163009978,1.05351762252996,0.292103821919091,0.58711071069114
"Parp2",55.3036347382158,-0.261582025507612,0.248120308002749,-1.05425479926743,0.291766277117433,0.58711071069114
"Acvrl1",49.7734979805349,0.29070429497412,0.275775734364471,1.05413297382401,0.291822041507833,0.58711071069114
"Rbm8a",113.806464478586,-0.196621059940613,0.186781852531305,-1.05267753411782,0.29248880852147,0.587388080072307
"Mrps12",61.6381957871592,0.246934694561979,0.234686180581191,1.05219103208572,0.29271191313198,0.587388080072307
"Plekhj1",96.9930287407932,-0.201883324630598,0.191813253218737,-1.05249935154573,0.292570507879407,0.587388080072307
"Taok1",101.273995096106,-0.199017936566952,0.189178783320762,-1.05200981353976,0.292795047212873,0.587388080072307
"Tubb4b",97.6179026363997,-0.204984081349051,0.194978738270165,-1.05131504679768,0.293113918611467,0.587427665814629
"S100a8",60.9303177989222,-1.64668927908876,1.56668964835296,-1.05106284503756,0.293229727225574,0.587427665814629
"Errfi1",98.2505276850991,-0.249941918185425,0.237704572112459,-1.05148132391487,0.293037582557744,0.587427665814629
"Gltp",155.988871190442,-0.173591253752596,0.165249179311763,-1.05048179044263,0.293496658743031,0.5876669584425
"Tent5a",237.970130633754,-0.146341987473808,0.139346707368673,-1.05020054106214,0.293625920841767,0.5876669584425
"Gcc2",65.5546828980933,-0.260518091545853,0.248308536260137,-1.04917090434992,0.294099467243929,0.588337464618449
"Plbd2",77.324405887023,0.227879172556497,0.217297047186371,1.04869889171135,0.294316724507987,0.588395870397978
"Lpar6",166.310827894979,0.168765387907503,0.160958031606015,1.0485055403796,0.294405751023241,0.588395870397978
"Ccdc115",37.493723334887,-0.332839725382658,0.31761696340556,-1.04792805086314,0.294671757248659,0.58865049531282
"Dock10",158.04771835795,0.17125563489743,0.163661185504608,1.04640348515994,0.295374784353869,0.589777484321054
"Huwe1",81.9646478965678,-0.217855781438534,0.208375169950936,-1.04549779846529,0.295792957558819,0.590334911067813
"Chd2",130.512721760163,-0.201423641258915,0.192801934068639,-1.04471794970276,0.296153346349264,0.59077654389165
"Pts",80.1776648695872,-0.226003565032472,0.216460061213898,-1.04408898235108,0.296444222826193,0.591079161663306
"Nfu1",63.3138793863111,-0.250944604927113,0.240421303867961,-1.04377025201116,0.296591697954635,0.591095702117941
"Slfn2",278.250769381845,0.138412982446765,0.132750890008312,1.04265201113226,0.297109491191077,0.591428463534596
"Uqcc2",105.663111081119,-0.199221388939924,0.191148296507897,-1.0422347077087,0.297302875251283,0.591428463534596
"Cd2ap",175.312230309015,-0.173252672839177,0.166262970159331,-1.0420400445941,0.297393113550405,0.591428463534596
"Dock8",196.484990053777,-0.163878954532182,0.15722236924526,-1.04233866541305,0.297254691974488,0.591428463534596
"Dock11",41.9586063036368,0.297657456814441,0.285685338427193,1.04190666014979,0.297454955994795,0.591428463534596
"Aph1a",76.1940994838615,0.226805934859397,0.217943270083608,1.04066500779028,0.298031048863617,0.592019581161731
"Hook3",115.806967802652,-0.189788006803102,0.18236909589589,-1.04068074621287,0.298023742003491,0.592019581161731
"Ppdpf",50.5586303557478,-0.275583098136537,0.265008332218439,-1.03990352238956,0.298384725830521,0.592445035344658
"Stt3a",55.5733927297512,-0.256221959218339,0.246779470516562,-1.03826286150145,0.299147693865545,0.593682362545312
"Prr13",133.497838803226,-0.1846235898677,0.177879738884558,-1.03791241782471,0.299310831735862,0.593728679300423
"Akap8l",59.9535233982527,0.247950213831542,0.238969529139311,1.03758087788254,0.299465224208913,0.593757613079017
"Ifi203",212.970949351489,0.168583260024991,0.162680761379834,1.03628270850894,0.300070270674468,0.594679626483651
"Eif4h",119.246520012363,-0.186442495444729,0.180150293787328,-1.03492751260694,0.300702764830056,0.595655150295359
"Mdm4",53.06826573563,0.288647053337796,0.279031038172758,1.03446217033062,0.30092015312963,0.5958078742851
"Tmem127",35.5818230153893,0.325956598672797,0.3154716534721,1.03323577597321,0.301493574331593,0.596665056004789
"Rala",102.747046743371,-0.191519288387301,0.185489653079658,-1.03250658571804,0.301834864104284,0.597062257965019
